"country_id","country_name","district_id","district_name","sub_district_id","sub_district_name","city_id","city_name"
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItTmV0dGVyX19Jc3JhZWwM,Kfar Netter
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItU2lya2luX19Jc3JhZWwM,Kfar Sirkin
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItUnVwcGluX19Jc3JhZWwM,Kfar Ruppin
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItVHJ1bWFuX19Jc3JhZWwM,Kfar Truman
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItVml0a2luX19Jc3JhZWwM,Kfar Vitkin
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tmYXItVnJhZGltX19Jc3JhZWwM,Kfar Vradim
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE0tvaGF2LVlhLWlyX19Jc3JhZWwM,Kohav Ya'ir
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,QooOENCUT25D4L7qC7bzdw1TFydAk6QrE0kEdzZBnqwNIUclcoYM1W,Hamifrats,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1FpcnlhdC1oYWltX19Jc3JhZWwM,Qiryat haim
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,B3tezTobdpuwjd7dFagy5QnPsXDC4TUVDhc49y2s3qciM6bcMiX7n4,Be'er Sheva & Surroundings,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1JhbWF0LUhvdmF2X19Jc3JhZWwM,Ramat Hovav
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1Jvc2gtSGFheWluX19Jc3JhZWwM,Rosh Haayin
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1FbGl5YWh1X19Jc3JhZWwM,Sde Eliyahu
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,gJ1pavSZtS9c1HmDEiheKIvBBVZ30870DKj0oSaHkspfd5rpyIunpI,East Galilee,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1OZWhlbWlhX19Jc3JhZWwM,Sde Nehemia
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,WQGdfrTSu18DiDzgsJN7gNvE4s4wMM9E2fK7GWHDlXDCSICPNH3jI0,Ashkelon & Surroundings,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1Veml5YWh1X19Jc3JhZWwM,Sde Uziyahu
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1XYXJidXJnX19Jc3JhZWwM,Sde Warburg
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1ZYS1hcW92X19Jc3JhZWwM,Sde Ya'aqov
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1NkZS1ZaXR6aGFrX19Jc3JhZWwM,Sde Yitzhak
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1RlbC1BZGFzaGltX19Jc3JhZWwM,Tel Adashim
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1RlbC1ZaXR6aGFrX19Jc3JhZWwM,Tel Yitzhak
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIAsSB0dlb0NpdHkiE1VtbS1hbC1GYWhtX19Jc3JhZWwM,Umm al-Fahm
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFE1hLWF5YW4tVHp2aV9fSXNyYWVsDA,Ma'ayan Tzvi
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFE1pZ2RhbC1UZWZlbl9fSXNyYWVsDA,Migdal Tefen
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFE5hdHNyYXQtSWxpdF9fSXNyYWVsDA,Natsrat Ilit
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,QFDbJP2u7DGdMD11dF7MFIiFd8sav2yvJAyGryCQwbCwyZaCuF1h1g,Wadi Araba,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFE5lb3QtSGFLaWthcl9fSXNyYWVsDA,Neot HaKikar
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEF0c21vbi1TZWdldl9fSXNyYWVsDA,Atsmon Segev
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEFodXphdC1CYXJha19fSXNyYWVsDA,Ahuzat Barak
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJlaXQtR2FtbGllbF9fSXNyYWVsDA,Beit Gamliel
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJlaXQtRWxhemFyaV9fSXNyYWVsDA,Beit Elazari
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJlaXQtSGFuYW5pYV9fSXNyYWVsDA,Beit Hanania
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJlaXQtTmVoZW1pYV9fSXNyYWVsDA,Beit Nehemia
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKwsSC0dlb0Rpc3RyaWN0IhpKZXJ1c2FsZW0tRGlzdHJpY3RfX0lzcmFlbAw,Jerusalem District,tDZ48eGbCb5ON4kssoApaMWmaoHreqSw1s9ngB07SXXCDAjQsxdXwv,Jerusalem & Surroundings,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJlaXQtU2hlbWVzaF9fSXNyYWVsDA,Beit Shemesh
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEJpdGFuLUFoYXJvbl9fSXNyYWVsDA,Bitan Aharon
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,gJ1pavSZtS9c1HmDEiheKIvBBVZ30870DKj0oSaHkspfd5rpyIunpI,East Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFERlZ2FuaWEtQWxlZl9fSXNyYWVsDA,Degania Alef
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEVpbi1IYU5hdHppdl9fSXNyYWVsDA,Ein HaNatziv
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEVpbi1IYUhvcmVzaF9fSXNyYWVsDA,Ein HaHoresh
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEVpbi1IYVNob2ZldF9fSXNyYWVsDA,Ein HaShofet
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEdlc2hlci1IYVppdl9fSXNyYWVsDA,Gesher HaZiv
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEdpdi1hdC1Lby1haF9fSXNyYWVsDA,Giv'at Ko'ah
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEhvZC1IYXNoYXJvbl9fSXNyYWVsDA,Hod Hasharon
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,d7v4hHDDoWnCwRNVB4DwNIb0GtSFK1FjoiSqfdkDqAKAnBtruCo2gj,Hasharon,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEthZGltYS1ab3Jhbl9fSXNyYWVsDA,Kadima Zoran
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEthcm1laS1Zb3NlZl9fSXNyYWVsDA,Karmei Yosef
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItQmluLU51bl9fSXNyYWVsDA,Kfar Bin Nun
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItSGFOYWdpZF9fSXNyYWVsDA,Kfar HaNagid
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,gJ1pavSZtS9c1HmDEiheKIvBBVZ30870DKj0oSaHkspfd5rpyIunpI,East Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItSGFOYXNzaV9fSXNyYWVsDA,Kfar HaNassi
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,QooOENCUT25D4L7qC7bzdw1TFydAk6QrE0kEdzZBnqwNIUclcoYM1W,Hamifrats,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItSGFzaWRpbV9fSXNyYWVsDA,Kfar Hasidim
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItTWFzYXJ5a19fSXNyYWVsDA,Kfar Masaryk
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,WQGdfrTSu18DiDzgsJN7gNvE4s4wMM9E2fK7GWHDlXDCSICPNH3jI0,Ashkelon & Surroundings,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItTWVuYWhlbV9fSXNyYWVsDA,Kfar Menahem
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,WQGdfrTSu18DiDzgsJN7gNvE4s4wMM9E2fK7GWHDlXDCSICPNH3jI0,Ashkelon & Surroundings,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtmYXItV2FyYnVyZ19fSXNyYWVsDA,Kfar Warburg
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKAsSC0dlb0Rpc3RyaWN0IhdDZW50ZXItRGlzdHJpY3RfX0lzcmFlbAw,Center District,"6hk9pHEP9MfNePGwvRniKrdRaBj4VbC600rzj7fVVHsJKwvTHBgIRI",Hashfela,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFEtpcnlhdC1Fa3Jvbl9fSXNyYWVsDA,Kiryat Ekron
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyKwsSC0dlb0Rpc3RyaWN0IhpKZXJ1c2FsZW0tRGlzdHJpY3RfX0lzcmFlbAw,Jerusalem District,tDZ48eGbCb5ON4kssoApaMWmaoHreqSw1s9ngB07SXXCDAjQsxdXwv,Jerusalem & Surroundings,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFFJhbWF0LVJhemllbF9fSXNyYWVsDA,Ramat Raziel
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,JZCwml8fBqFrIHShOR1urtzjN4xj7ngroltwQUwuAWK18vtgMEBVzi,Yizre'el,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFFJhbWF0LVlpc2hhaV9fSXNyYWVsDA,Ramat Yishai
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZOb3J0aC1EaXN0cmljdF9fSXNyYWVsDA,North District,bckaqeuwK3WWLhxLp8gJF1csY9k9oRufKKJMJG7N4cm1VSx70p3hAl,West Galilee,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFFJvc2gtSGFOaWtyYV9fSXNyYWVsDA,Rosh HaNikra
agxzfmlsbGlzdHNpdGVyFgsSCkdlb0NvdW50cnkiBklzcmFlbAw,Israel,agxzfmlsbGlzdHNpdGVyJwsSC0dlb0Rpc3RyaWN0IhZTb3V0aC1EaXN0cmljdF9fSXNyYWVsDA,South District,B3tezTobdpuwjd7dFagy5QnPsXDC4TUVDhc49y2s3qciM6bcMiX7n4,Be'er Sheva & Surroundings,agxzfmlsbGlzdHNpdGVyIQsSB0dlb0NpdHkiFFNkZWktQXZyYWhhbV9fSXNyYWVsDA,Sdei Avraham
